wallet_address,bot_type,confidence,trades,buys,sells,mints_traded,mean_buy_sol,median_hold_sec,mean_cu_price,cluster_size,burst_follow_rate,signature,reasons
AHLtSH6Jf5s8ZMTTt4V7VAVNHVmYGxy6KHNzNjSs1nXm,metric_bot,0.526,5,3,2,3,0.0098,47.2,6666666,1,0.667,Metric bot (67% burst-triggered) | 47s hold,Template CU: variance=0
F4QZ7SR68EpX3K5Qs4XYPd8UfRVRyXuPGBu862mr35xP,sybil,0.500,6,5,1,1,0.0900,555.5,6183179,32,0.000,Sybil cluster (32 wallets) | 0.0900 SOL avg,Funding cluster: 32 wallets
48dsnB4Yf1VwRDPUWXUdVok8gqWkRxdjpBSHB5jd1jtW,deployer,1.000,34,12,22,12,2.9630,4.8,831690,2,0.000,Deployer (12 tokens),Created 12 token(s)
EdxZHeFMKvfVdTqDvjHH96oNqasNaocV2xHCVtixVYjG,metric_bot,0.501,18,9,9,5,0.3965,967.4,60740740,5,0.667,Metric bot (67% burst-triggered) | 967s hold,Burst-triggered: 6/9 buys after bursts
GmZazw1g4XNUYo9tRg1JNJxQnjNGBLXUyNsfraKm4sEo,sybil,0.512,28,10,18,10,1.4517,17.8,6666,28,0.000,Sybil cluster (28 wallets) | 1.4517 SOL avg,Funding cluster: 28 wallets; Concentrated volume: 78.2% in smallest 8 buys
3muRzhZRxgavYcXZHSGnBFMtrrgxmhZ9WZ79iA1DvMjv,sybil,0.512,25,9,16,9,1.3760,19.6,6666,9,0.000,Sybil cluster (9 wallets) | 1.3760 SOL avg,Funding cluster: 9 wallets; Concentrated volume: 87.6% in smallest 8 buys
DfN5LM9tJiMGdimWRowA1nEgWzYvMPP9eqfpS83HfgWS,sybil,0.500,3,2,1,1,0.0656,808.9,256512,43,0.000,Sybil cluster (43 wallets) | 0.0656 SOL avg,Funding cluster: 43 wallets
5C1k58ozitBMabXPawe5rXKpa4GgZJFAfMppB5CVk8Mw,deployer,1.000,17,11,6,8,0.0441,328.4,947058,1,0.000,Deployer (8 tokens),Created 1 token(s)
BLX5qf48H1ZxeKFRjFNXZKYSE5hBqqjPBbrHDzaaC1M7,sybil,0.500,6,3,3,1,0.9778,101.3,6666666,34,0.000,Sybil cluster (34 wallets) | 0.9778 SOL avg,Funding cluster: 34 wallets
HD9S4TENy8yKazacdjYfWsMHgQS8H1Rx1NjJbZZidfDH,sybil,0.512,15,8,7,7,0.1100,42.8,2088888,10,0.000,Sybil cluster (10 wallets) | 0.1100 SOL avg,Funding cluster: 10 wallets; Concentrated volume: 100.0% in smallest 8 buys
54GX9svRno2J7xMcMKA3qeSi53paE5pfzU4GtPNbzVDT,sybil,0.513,21,11,10,5,0.0238,296.6,2688904,30,0.000,Sybil cluster (30 wallets) | 0.0238 SOL avg,Funding cluster: 30 wallets; Micro-buys: 0.0200 SOL median; Concentrated volume: 57.9% in smallest 8 buys
FF6GxZhMZNTDFjySCi459WJ2B4Cnsb8zQxwiJQRuhkVJ,sybil,0.500,14,7,7,2,0.0190,55.8,50000,34,0.000,Sybil cluster (34 wallets) | 0.0190 SOL avg,Funding cluster: 34 wallets
9wte5B2pXqAUzgnxSHXfLhrNFYfbUP2NDXWGpLQHt2py,sybil,0.500,3,1,2,2,0.9778,99.6,6666666,26,0.000,Sybil cluster (26 wallets) | 0.9778 SOL avg,Funding cluster: 26 wallets
7cUxViELiCwHo37NP75G2HfCU9CUz7Bvp7NM9cMLKWGD,sybil,0.500,4,2,2,2,0.7500,189.8,9816698,23,0.000,Sybil cluster (23 wallets) | 0.7500 SOL avg,Funding cluster: 23 wallets
2dvmqXbg7BZcH3XgYJR5AhSWGr9YdXqCN2CQaQKLt2Ud,deployer,1.000,2,1,1,1,1.2500,6.4,383333,6,0.000,Deployer (1 tokens),Created 1 token(s)
D5pt5jWFuqVPpDK8G7vc3ZVhK37XJsYUfbgVXApkuxvz,metric_bot,0.521,12,6,6,5,0.0538,173.0,7111110,1,0.833,Metric bot (83% burst-triggered) | 173s hold,Burst-triggered: 5/6 buys after bursts
Exrh9CEvz64by27dpMmL6YmgtLPHKZgvp2ZseFWd2oFz,metric_bot,0.541,7,4,3,4,0.0215,167.8,1000000,1,0.250,Metric bot (25% burst-triggered) | 168s hold,Template timing: CV=0.34; Consistent delay: std=0.00s; Template CU: variance=0
FDP21vWWKLtBCSLorCPkz395Q42ksMjEpq8zGMToY1Sm,sybil,0.500,4,3,1,1,0.3585,355.8,6666666,36,0.000,Sybil cluster (36 wallets) | 0.3585 SOL avg,Funding cluster: 36 wallets
AmqPBVYv5pmXdSemc7cn3fX2gZhyzsSJqu1RsWePXics,metric_bot,0.524,7,4,3,3,0.0196,750.5,0,1,1.000,Metric bot (100% burst-triggered) | 751s hold,
6HN9A4wtSftpcuypggVCxexCeHnxX9xHs9W6D3tajnyv,sybil,0.500,9,6,3,4,0.0691,2618.5,5555555,28,0.000,Sybil cluster (28 wallets) | 0.0691 SOL avg,Funding cluster: 28 wallets
2Hajo2Sm6asSDioL656qkTb7SMmLYVB2vGVBGQYYbUHS,sybil,0.500,3,2,1,2,0.1467,124.6,6666666,20,0.000,Sybil cluster (20 wallets) | 0.1467 SOL avg,Funding cluster: 20 wallets
4GTQ9jSmLCjRshH8UoYFn3ATZqY3ekqdUZGCzanVW3gw,sybil,0.500,4,2,2,2,0.0489,82.2,666666,42,0.000,Sybil cluster (42 wallets) | 0.0489 SOL avg,Funding cluster: 42 wallets
6mVNzmXmGx4DbGZUVkAtjJPDMfJTihMnSXqp6VTuGU5d,sybil,0.512,11,8,3,6,0.4193,196.0,361912,23,0.000,Sybil cluster (23 wallets) | 0.4193 SOL avg,Funding cluster: 23 wallets; Concentrated volume: 100.0% in smallest 8 buys
AJ7enarDicKnCjWCaMpneTyGfG3GoswW978nPo2eK68u,metric_bot,0.505,10,5,5,6,0.4109,1140.4,176095,1,0.400,Metric bot (40% burst-triggered) | 1140s hold,
GHn7qskQvjriCRjL8uzHpYpS6NW6zS9sEck3EL1no2fi,sybil,0.500,3,3,0,1,0.1630,0.0,6666666,29,0.000,Sybil cluster (29 wallets) | 0.1630 SOL avg,Funding cluster: 29 wallets
FaX11VfB1Wq5duGyHFz7iMsFNCTCahTYnQTvrmhv3LAF,sybil,0.500,4,3,1,3,0.2116,660.5,342247,20,0.000,Sybil cluster (20 wallets) | 0.2116 SOL avg,Funding cluster: 16 wallets
3hi8GzTgnQwFhLfi5FVnv9ySVF2MipJ3fc9FrTXjoSeZ,deployer,1.000,9,4,5,4,4.5050,5.1,20100720,1,0.000,Deployer (4 tokens),Created 4 token(s)
6o1bN3ZQt6zFWN7dPDvkmcdTboUwYAFmXQThT7Rh3mUZ,deployer,1.000,3,1,2,1,0.0698,2221.5,333333,1,0.000,Deployer (1 tokens),Created 1 token(s)
HiQbsaTB1Y2n1mFnB3eSXzwJpFQz1vUVVjY4Lo6Dtg82,sybil,0.512,25,11,14,3,0.1778,28.0,666666,37,0.000,Sybil cluster (37 wallets) | 0.1778 SOL avg,Funding cluster: 37 wallets; Concentrated volume: 65.0% in smallest 8 buys
EMriKwNvYu6PzdZopYRKiqatAzG1AoqTcQDWBHxWLss3,sybil,0.500,4,4,0,4,0.1819,0.0,1925000,64,0.000,Sybil cluster (64 wallets) | 0.1819 SOL avg,Funding cluster: 64 wallets
4TgmY2kruGCN2fEAt6yPgSh5LGcWKjLJN9vUpHb7meby,sybil,0.523,25,21,4,8,0.0223,1694.3,6666,39,0.000,Sybil cluster (39 wallets) | 0.0223 SOL avg,Funding cluster: 39 wallets; Micro-buys: 0.0098 SOL median
GzuNdyEg98GhqeqTp8KGip14wfC8N5c1ajk6RKDn3AwG,sybil,0.500,6,3,3,3,0.3920,45.8,304831,30,0.000,Sybil cluster (30 wallets) | 0.3920 SOL avg,Funding cluster: 30 wallets
Fap4KCeFiX7YQibJqMKgmN6s8eKntDy2ACYkrqHzp3Q2,metric_bot,0.520,23,13,10,7,0.0679,229.3,4057970,1,0.846,Metric bot (85% burst-triggered) | 229s hold,Burst-triggered: 11/13 buys after bursts
7EQJuxRL5gYxnDhjiB5G4PCrtsqymvMJdZZVpUuBCuyv,sybil,0.500,9,7,2,4,0.6132,2378.8,30000,39,0.000,Sybil cluster (39 wallets) | 0.6132 SOL avg,Funding cluster: 39 wallets
4CvdPPSdF8wjuitcqEheMbS8JuvnT2e9cZWvL1xRFRmj,sybil,0.524,4,3,1,2,0.0079,3637.5,7795505,35,0.000,Sybil cluster (35 wallets) | 0.0079 SOL avg,Funding cluster: 35 wallets; Micro-buys: 0.0073 SOL median
6cqUZPEv89ksADj4jY3TJVyWPRqJPyChFL5p4ZDfsrLN,sybil,0.512,18,9,9,4,0.0369,87.1,666666,11,0.000,Sybil cluster (11 wallets) | 0.0369 SOL avg,Funding cluster: 11 wallets; Concentrated volume: 70.6% in smallest 8 buys
FxyozRuDTkmqZhKAiSCt7keAj8mNySE5bX6Adc2FG89B,sybil,0.500,4,2,2,2,0.0606,375.9,8333333,34,0.000,Sybil cluster (34 wallets) | 0.0606 SOL avg,Funding cluster: 34 wallets
9ohrVbqMuBFFbUzZQDF1hVcB3zLKHMSSp8hjmtwfxySg,sybil,0.500,4,4,0,2,0.4198,0.0,6991980,25,0.000,Sybil cluster (25 wallets) | 0.4198 SOL avg,Funding cluster: 19 wallets
9riaVqQQjJ6Y7z3i2pDTNtzkmRgkkX5Da2aa26e7HZx2,deployer,1.000,40,26,14,6,0.3598,280.4,6409090,1,0.000,Deployer (6 tokens),Created 1 token(s)
8dygrTCxM8GXtrwsxLdsHUUtvcpMGRM3TEtaEHf3Vq6W,metric_bot,0.540,5,2,3,2,1.2193,20.3,6666666,5,0.500,Metric bot (50% burst-triggered) | 20s hold,Consistent delay: std=0.00s; Template CU: variance=0; Fast flips: 20.3s median hold
9nuqEL8ZHV1D88QekZLAxeRGDv3h26AzgLbG41ywsmfZ,metric_bot,0.509,14,7,7,4,0.8381,58.9,52380951,1,0.714,Metric bot (71% burst-triggered) | 59s hold,Burst-triggered: 5/7 buys after bursts
Hp7EiRCtUMDVMW3XD5AykkphpgWqW31T6eDnMc7At34W,sybil,0.500,12,6,6,5,0.2634,34.4,15537453,36,0.000,Sybil cluster (36 wallets) | 0.2634 SOL avg,Funding cluster: 36 wallets
HaDg9QQXEyFe3oXby4iwVg3dkgF4pqQuQEtjgiHF9AFL,sybil,0.519,4,2,2,2,0.0099,86.0,19491457,38,0.000,Sybil cluster (38 wallets) | 0.0099 SOL avg,Funding cluster: 38 wallets; Micro-buys: 0.0099 SOL median
BBgpG5VwPFkaEjHJMeFePKD154RAHSYQpp1xjPTQvdKK,sybil,0.500,6,3,3,3,0.6667,45.6,66795758,37,0.000,Sybil cluster (37 wallets) | 0.6667 SOL avg,Funding cluster: 37 wallets
9xjSLpMUshskBJBPxSzK6NGBMsiRA39UqjXKrbDRPSQB,metric_bot,0.536,14,7,7,7,0.2898,19.6,10000,1,0.714,Metric bot (71% burst-triggered) | 20s hold,Burst-triggered: 5/7 buys after bursts; Template CU: variance=0; Fast flips: 19.6s median hold
dASwmUjy5kuRe7VbdEzzZ7rh2o9xnaDH6B46m1G4SX1,deployer,1.000,10,4,6,4,2.2525,10.6,14399999,1,0.000,Deployer (4 tokens),Created 4 token(s)
GrPYX74k4fyAhm8nJjo7Nwsv9EBoNZEYZTRfcfTtoaYz,sybil,0.500,5,3,2,2,0.9126,1126.2,139999999,39,0.000,Sybil cluster (39 wallets) | 0.9126 SOL avg,Funding cluster: 39 wallets
9FfUy36GDbPubNLeCWvZGubTc71G3aGwfRwZVo38Zf1q,sybil,0.500,11,4,7,4,0.1650,156.0,1491744,38,0.000,Sybil cluster (38 wallets) | 0.1650 SOL avg,Funding cluster: 38 wallets
5gMy7Pew917ScsqHBmTaPmxoiofj7xyzra4Mms8xTFfX,sybil,0.500,4,2,2,2,0.2941,23.9,3630749,38,0.000,Sybil cluster (38 wallets) | 0.2941 SOL avg,Funding cluster: 38 wallets
AUYdLYRHS6PVfTRMPR9HP6L99ebhCzbr5N1pDVJzMT9x,sybil,0.500,14,7,7,5,0.1117,117.6,218571,28,0.000,Sybil cluster (28 wallets) | 0.1117 SOL avg,Funding cluster: 28 wallets
E6vgzBdYp2Mva4EKrexRvyXWquHsvx5mTScRawsfewTv,sybil,0.500,5,5,0,4,0.3066,0.0,357427,25,0.000,Sybil cluster (25 wallets) | 0.3066 SOL avg,Funding cluster: 25 wallets
3Ev8etBNSXZNhLpWp7YpRtKtNUUkJVomVN31PLjhKabj,sybil,0.500,3,2,1,2,0.0987,618.4,8333333,12,0.000,Sybil cluster (12 wallets) | 0.0987 SOL avg,Funding cluster: 12 wallets
EpsUb7YMoxEcyEdFYN1gKw1Y71eEjXiCKuqiTyPgzwyp,sybil,0.500,7,5,2,4,0.3501,12.4,200512,51,0.000,Sybil cluster (51 wallets) | 0.3501 SOL avg,Funding cluster: 51 wallets
A68jBYhsnFQbxt24n2ov2iHUQzhisFbt2JaSsCvcVezU,sybil,0.500,14,7,7,7,0.0296,139.9,802169,24,0.000,Sybil cluster (24 wallets) | 0.0296 SOL avg,Funding cluster: 24 wallets
6uCKFmBi7uiMxh2cVvGJRmZMC4dYCyUuZ1RfN9p8f4oF,sybil,0.500,10,5,5,5,0.6844,50.6,3666666,17,0.000,Sybil cluster (17 wallets) | 0.6844 SOL avg,Funding cluster: 17 wallets
EowQHF7nxLJmJSMsJeWVcggb5rwBmLTEDcq993iCHqMq,sybil,0.531,29,15,14,13,0.0100,45.7,66667,39,0.000,Sybil cluster (39 wallets) | 0.0100 SOL avg,Funding cluster: 39 wallets; Micro-buys: 0.0100 SOL median; Concentrated volume: 53.3% in smallest 8 buys
87ych3VFCcYF9ktpAdeyN9kLS7UpCFNmRgQW65pRG3qq,sybil,0.509,20,10,10,8,0.1655,278.5,277973,9,0.000,Sybil cluster (9 wallets) | 0.1655 SOL avg,Funding cluster: 9 wallets
DRZGFdeoE8u5r7GTXawXCV47ygtGGEggPmCfMAgABFGw,sybil,0.512,20,10,10,6,0.0489,86.0,666666,39,0.000,Sybil cluster (39 wallets) | 0.0489 SOL avg,Funding cluster: 39 wallets; Concentrated volume: 80.0% in smallest 8 buys
ABvdn4SBRb8dczvvhrjJub6AUAjfsnGK5a7UNuBQXF9f,deployer,1.000,12,7,5,5,0.0268,600.2,6277326,39,0.000,Deployer (5 tokens),Created 4 token(s)
5MNQNxsM5nBd3Q3p6hcWtyRRDmgkPQkYCtMC1qQ3JCiu,sybil,0.526,10,5,5,5,0.0059,6.8,75000,14,0.000,Sybil cluster (14 wallets) | 0.0059 SOL avg,Funding cluster: 14 wallets; Micro-buys: 0.0059 SOL median
7AEjtEYLegUiuEzQzCdvSJuYLNUEuP97rdEUt21axFJx,sybil,0.500,9,4,5,3,0.6172,62.9,27160493,14,0.000,Sybil cluster (14 wallets) | 0.6172 SOL avg,Funding cluster: 14 wallets
AijodX2oXvbMHnEsaU5fqgiWfunz4MWnor9tsTkdF2H5,sybil,0.500,9,4,5,3,0.6172,62.7,27160493,14,0.000,Sybil cluster (14 wallets) | 0.6172 SOL avg,Funding cluster: 14 wallets
8AockjU57azQnCMiSfJb7d6TKkWNr4tyVjbcU32CC9gj,sybil,0.500,8,4,4,3,0.0501,613.8,366666,43,0.000,Sybil cluster (43 wallets) | 0.0501 SOL avg,Funding cluster: 43 wallets
G3y4Z5FzLHtMsXcWQNrkMT9WGULgK4rjF3majg1yRHpq,sybil,0.512,20,11,9,7,0.0973,250.6,336666,17,0.000,Sybil cluster (17 wallets) | 0.0973 SOL avg,Funding cluster: 17 wallets; Concentrated volume: 54.3% in smallest 8 buys
BAuZXJ57yVopZz4Pygiz3byexDADqvTDRbNcrVxz5Umw,metric_bot,0.571,5,3,2,1,0.2978,337.8,2949316,1,1.000,Metric bot (100% burst-triggered) | 338s hold,Consistent delay: std=0.22s
95fSWi2QZBHD98QWJWuSfETAQBvkjmXQ2o2ReFDHen9g,sybil,0.502,41,34,7,6,0.1220,362.6,36717951,13,0.000,Sybil cluster (13 wallets) | 0.1220 SOL avg,Funding cluster: 13 wallets
CSGMaNAYXKSdXiY8nPCADG91URNd8cVfT7A6vafv4tL7,sybil,0.500,6,3,3,2,0.2304,13.0,2861241,39,0.000,Sybil cluster (39 wallets) | 0.2304 SOL avg,Funding cluster: 39 wallets
GQbURH4QbD7p8YyDtnA1EXEKqz2aVmJvn5iuN26v9oEk,sybil,0.500,13,7,6,6,0.2235,984.1,666666,31,0.000,Sybil cluster (31 wallets) | 0.2235 SOL avg,Funding cluster: 31 wallets
2ai9VhfqiGNLuX797Mo6QUD7VzMEN8H8BnopQWzaEU6D,sybil,0.508,26,13,13,7,0.1684,68.8,26479,40,0.000,Sybil cluster (40 wallets) | 0.1684 SOL avg,Funding cluster: 40 wallets
CfdagL6SBW7YatSu7M5wXYsTxDvq8Ka1pbzEmb4EjDGB,sybil,0.500,8,4,4,4,0.1323,1348.6,775020,15,0.000,Sybil cluster (15 wallets) | 0.1323 SOL avg,Funding cluster: 15 wallets
6NP9vhAREA2cZqpgH7DawhL48ynVDXsURVNF1nhdG48x,sybil,0.536,3,3,0,3,0.0010,0.0,6666666,36,0.000,Sybil cluster (36 wallets) | 0.0010 SOL avg,Funding cluster: 36 wallets; Micro-buys: 0.0010 SOL median
DkiH29di5s5P82yuaBhoWxekrZQr5yTLAtXqfhhdnjb2,sybil,0.500,4,3,1,2,0.7031,509.1,429747,25,0.000,Sybil cluster (25 wallets) | 0.7031 SOL avg,Funding cluster: 25 wallets
8pwEVNRVJvjWu9ehjRVo5U4iF1vUfgkT7Z8abUrQkcV2,deployer,1.000,2,1,1,1,0.6914,116.8,7499999,1,0.000,Deployer (1 tokens),Created 1 token(s)
5QBpPGD1xzNiQv5bHWYw9N63y83JyajvLR5aRaYebqx1,sybil,0.500,4,2,2,2,1.9750,24.4,3055555,35,0.000,Sybil cluster (35 wallets) | 1.9750 SOL avg,Funding cluster: 35 wallets
Div6cVovWmtPsoWH5PENUqwTxPgDtHEhfDZUbzZJP32T,sybil,0.500,7,6,1,2,0.1396,563.2,13492062,32,0.000,Sybil cluster (32 wallets) | 0.1396 SOL avg,Funding cluster: 32 wallets
8suJ7mNhbdnwGbEBRGLmhtZiCcrQAUCezNwuF9GG9rbs,sybil,0.536,5,3,2,3,0.0010,6.3,339357,40,0.000,Sybil cluster (40 wallets) | 0.0010 SOL avg,Funding cluster: 40 wallets; Micro-buys: 0.0010 SOL median
5GiVuwaFM9ye25S84o7oTeDTq2Gu1tHP6ozJcjg44sv5,sybil,0.500,3,2,1,2,0.0978,401.9,62444,40,0.000,Sybil cluster (40 wallets) | 0.0978 SOL avg,Funding cluster: 40 wallets
7sbKfec1q8HMBeGAB5ge2sH2XRQWu9qa7ivQU9QJ7sXF,sybil,0.500,7,5,2,4,0.0498,575.3,3095238,40,0.000,Sybil cluster (40 wallets) | 0.0498 SOL avg,Funding cluster: 40 wallets
4WHYmFByjFi8x83cE5RShpVX5hH5n22eGiX2hXD1q2NT,deployer,1.000,2,1,1,1,0.9877,84.7,3555995,4,0.000,Deployer (1 tokens),Created 1 token(s)
D2aNtKofdFBYKWGA7T3JqhdMxSL99RyQu6qCHjf78h4c,sybil,0.500,4,3,1,2,0.0582,1646.2,9599850,17,0.000,Sybil cluster (17 wallets) | 0.0582 SOL avg,Funding cluster: 15 wallets
FHFYkd75c8FeFTXrqXWyKS3uJhvsgnRdzCr5FaHNbSAD,sybil,0.500,3,2,1,2,1.2346,379.5,7471070,22,0.000,Sybil cluster (22 wallets) | 1.2346 SOL avg,Funding cluster: 19 wallets
J1uz7ShXY7rMnXBdDFamuVx6ZopzzDugfAepC5Voi7LR,sybil,0.500,4,3,1,1,0.1481,452.1,11111110,10,0.000,Sybil cluster (10 wallets) | 0.1481 SOL avg,Funding cluster: 9 wallets
21tXDNt7wefUheo8KcLdhCY2D8tmduBR6bkcyGakifNQ,deployer,1.000,3,1,2,1,1.2000,63.3,62500,6,0.000,Deployer (1 tokens),Created 1 token(s)
AmqFvmdmVLegMmQso1Z9ybmozoTp3k95zYiM5HvVg32n,sybil,0.500,12,7,5,6,0.0350,183.7,9858844,17,0.000,Sybil cluster (17 wallets) | 0.0350 SOL avg,Funding cluster: 17 wallets
GMjABvTBQ1KNnrKE1EzNbJEGVzNxgnbiYMj8zs4mS7ko,sybil,0.512,14,8,6,8,0.0576,24.5,652106,42,0.000,Sybil cluster (42 wallets) | 0.0576 SOL avg,Funding cluster: 42 wallets; Concentrated volume: 100.0% in smallest 8 buys
8XRj5WtbnY6w9siBP3tRf9dxvQx7m3Rmbdt6qe8FLLDB,sybil,0.519,14,8,6,7,0.0226,148.9,216849,17,0.000,Sybil cluster (17 wallets) | 0.0226 SOL avg,Funding cluster: 17 wallets; Micro-buys: 0.0167 SOL median; Concentrated volume: 100.0% in smallest 8 buys
XprkQ9z4mFcFXxSgnNnHJeohSGbunQdkNzqqADbm4Gq,metric_bot,0.549,18,9,9,9,0.0238,56.0,50000,1,1.000,Metric bot (100% burst-triggered) | 56s hold,Burst-triggered: 9/9 buys after bursts; Template CU: variance=0
CaisERf36rW5abT9ZotN82D3W7N8CETkfjiVo1joTE4j,metric_bot,0.507,14,8,6,8,3.4039,137.9,171702,1,0.625,Metric bot (62% burst-triggered) | 138s hold,Burst-triggered: 5/8 buys after bursts
7LUs3ZqmL2fjbWHMs8VvSCcd3EPmFvvo122oKY2p2nPm,sybil,0.501,10,6,4,3,0.0228,851.5,6633333,31,0.000,Sybil cluster (31 wallets) | 0.0228 SOL avg,Funding cluster: 31 wallets; Micro-buys: 0.0196 SOL median
Byrftf82dfiKRYjN1Tuu3jtGDroxpt7nEyfy6x3vc6B6,sybil,0.500,5,4,1,2,0.0978,52.8,7999999,17,0.000,Sybil cluster (17 wallets) | 0.0978 SOL avg,Funding cluster: 16 wallets
7UUaURG4Aa2aT6ScVHwz7Y8M2ijYRaZ6ZBHzg6h9Qjda,sybil,0.500,7,5,2,3,0.1858,1713.0,6666666,34,0.000,Sybil cluster (34 wallets) | 0.1858 SOL avg,Funding cluster: 34 wallets
5NLNj21jVDcJ2TrZFT9xktMUFchVMci2UfvmRzwBGnqn,metric_bot,0.524,10,8,2,2,0.0323,1190.1,4419182,1,1.000,Metric bot (100% burst-triggered) | 1190s hold,Burst-triggered: 8/8 buys after bursts
6nv1YmLPi7gfaL9WEVG3X25bcqviBVzwwA8Tg1tKLwMq,metric_bot,0.548,30,12,18,11,0.1181,18.5,3333333,3,0.833,Metric bot (83% burst-triggered) | 18s hold,Burst-triggered: 10/12 buys after bursts; Template CU: variance=0; Fast flips: 18.5s median hold
8wtWpYbXAfrBqN94RbSvpYKDnfpWxXB3zX7VZ7x1iHxi,sybil,0.500,8,4,4,4,0.2349,830.0,1000000,25,0.000,Sybil cluster (25 wallets) | 0.2349 SOL avg,Funding cluster: 25 wallets
BZtCv7RTHo57m6zJwPFRoutNvyj2xWJBYPrbfrZQH3Jb,sybil,0.506,27,19,8,10,0.2298,77.6,168400,28,0.000,Sybil cluster (28 wallets) | 0.2298 SOL avg,Funding cluster: 28 wallets
Aermx1581CirJrhLCBtEWDUyHfC6GF48wgMMxXmp8Fw2,sybil,0.504,3,2,1,2,0.0179,243.2,1000000,34,0.000,Sybil cluster (34 wallets) | 0.0179 SOL avg,Funding cluster: 24 wallets; Micro-buys: 0.0179 SOL median
Dksk51w7PpRddakBRG66tY7rMSaA6XC4FXGKVDDqmDYP,sybil,0.512,15,10,5,7,0.1516,509.8,6666666,34,0.000,Sybil cluster (34 wallets) | 0.1516 SOL avg,Funding cluster: 34 wallets; Concentrated volume: 74.2% in smallest 8 buys
2rWCUxqPjACC3CcNf71hpadzsPWiUgcAiKrZTKQTLuB7,sybil,0.500,10,7,3,4,0.1592,632.0,4686666,30,0.000,Sybil cluster (30 wallets) | 0.1592 SOL avg,Funding cluster: 30 wallets
9dGGmPYHT5EB9i3Xesj6dVVwBQtd3ioCCihctakHLzHm,sybil,0.500,6,5,1,2,0.1330,838.7,64444443,31,0.000,Sybil cluster (31 wallets) | 0.1330 SOL avg,Funding cluster: 31 wallets
BkLa8omKoYfZ69cHhKjcH2bMcM5ksQz3fRMynNWe5B1T,sybil,0.519,4,2,2,2,0.0098,511.8,66,42,0.000,Sybil cluster (42 wallets) | 0.0098 SOL avg,Funding cluster: 42 wallets; Micro-buys: 0.0098 SOL median
Czyad8CjHSAcTQJp3ECCWsqucRFbiUboumGgCvPbZ2WJ,sybil,0.516,370,369,1,4,0.0120,289.6,450000,49,0.000,Sybil cluster (49 wallets) | 0.0120 SOL avg,Funding cluster: 49 wallets; Micro-buys: 0.0119 SOL median
CXYihGKCEXGQTRyd8s8qiw9oLu7y1duMa3GMF6p7dHER,sybil,0.512,20,10,10,8,0.0279,84.4,666666,12,0.000,Sybil cluster (12 wallets) | 0.0279 SOL avg,Funding cluster: 12 wallets; Concentrated volume: 78.9% in smallest 8 buys
4ei1DMJDffuAoQpxn8TmreySc7qHJxCmUmoRJJ42M8xp,metric_bot,0.537,12,5,7,5,3.0878,133.6,139615,1,0.800,Metric bot (80% burst-triggered) | 134s hold,
CE3a6PnPGfDmmwvKXqWRrWoTLAfPYgdfvwADngHHJwZQ,sybil,0.500,10,5,5,5,0.4938,9.4,40108480,43,0.000,Sybil cluster (43 wallets) | 0.4938 SOL avg,Funding cluster: 43 wallets
7Z9Siurjz7p7UWZbgZzjUKSaKHbfQeGD2UiVjXMVsvox,sybil,0.500,13,5,8,5,0.1013,133.8,1017741,36,0.000,Sybil cluster (36 wallets) | 0.1013 SOL avg,Funding cluster: 36 wallets
Ho1QNS48necyG4VhKQq8zWoUhY2Zidh18LwEzpKMkaW3,sybil,0.500,8,4,4,3,0.1369,253.5,66,33,0.000,Sybil cluster (33 wallets) | 0.1369 SOL avg,Funding cluster: 33 wallets
2om4GtNRJkiGoeDzxy7cYi7P8oKaCxGPeHS9VaCDgseb,sybil,0.534,70,35,35,36,0.0051,49.4,74000,16,0.000,Sybil cluster (16 wallets) | 0.0051 SOL avg,Funding cluster: 16 wallets; Micro-buys: 0.0051 SOL median
ChDokYYV2yADQPGet9s5SMHy4ehcykowKnsHzDeYeuTF,sybil,0.500,4,4,0,4,0.5195,0.0,200000,13,0.000,Sybil cluster (13 wallets) | 0.5195 SOL avg,Funding cluster: 11 wallets
JB97eLhS3G1sYAVmAeCN4R9Vzf7gzjKA3qiwBeEBTMbm,sybil,0.500,9,4,5,4,1.7944,5.9,48198998,12,0.000,Sybil cluster (12 wallets) | 1.7944 SOL avg,Funding cluster: 12 wallets
EQhJjUFc6te7HysqHDsveB6FBEkLyQmgy3HGHbuLcWfU,deployer,1.000,3,3,0,3,0.0132,0.0,700000,41,0.000,Deployer (3 tokens),Created 1 token(s)
4fPusqZKD7JFvNmZXUczKLWSuxMJEHyyVQ2Uk8WimoB2,deployer,1.000,11,10,1,1,0.3110,17.0,6378772,2,0.000,Deployer (1 tokens),Created 1 token(s)
8KsijBezxH8HmoL4x4v9N9StoZ7pE3JDwEsgBCtNGV1z,sybil,0.500,8,4,4,4,0.2378,3.5,1586250,12,0.000,Sybil cluster (12 wallets) | 0.2378 SOL avg,Funding cluster: 12 wallets
Gk9HhwRuY8K5s3dMt8auTHfyAnPwx7R813RcpFu7EWGF,sybil,0.500,3,2,1,3,0.0494,0.0,9098762,32,0.000,Sybil cluster (32 wallets) | 0.0494 SOL avg,Funding cluster: 32 wallets
BXoArXzEjrdmwNP82xFQi4qXSazRuAE3cUdAUbDrrY3P,sybil,0.500,4,2,2,2,0.0484,13621.8,8333333,16,0.000,Sybil cluster (16 wallets) | 0.0484 SOL avg,Funding cluster: 16 wallets
